URL,label
https://redirectmeta91823471234.web.app/,1
https://comusoportecam-produccion.appspot.com/#/,1
https://mitld-mobilepay.web.app/,1
https://www.jazz-rock.com,0
https://adclick.g.doubleclick.net/pcs/click?xai=akaojssrq8qriyqnpx87r7hyxnzfxfuql_tj3njltnf7nniyivld1qk8xp2rznissx-7g89witaytcuoqoklzt8d47eor_8kx-qukgqnuerqkrrzdz1pe0fqr5bebrvv-fbucrjlonodg64dpfhxngmb3fsxkwve9flaqglvttweaxq8t81krl2bqgzoks_t_dkherchc0ubdd5xbphh0nkqmqwok62kypok0jwhiuh7-i2eab66uhn4oun8h15xy1d--gvjscde9-lgp8bit4dqvbu29iasyvdcmvl5pzdgpl6_wi47sa_a3s5z1ho409u2ig&amp;amp;sig=cg0arkjszbx_yrdqycm2eae&amp;amp;fbs_aeid=[gw_fbsaeid]&amp;amp;urlfix=1&amp;amp;adurl=https://dweb.link/ipfs/qmbb6as6ixfiasj,1
https://www.trishtech.com,0
https://www.direito2.com.br,0
https://www.sciencefocus.com,0
https://www.scritti.luigigiussani.org,0
https://www.katacoda.com,0
https://www.mifiestadepapel.com,0
http://www.aponk.ml,1
https://bnk-pan-update09.web.app/,1
https://vihtedmarket.342311.xyz/tdpq3mhh/switch-step/43,1
https://www.kaylimphotography.com,0
https://www.sheetmusicdigital.com,0
http://www.backupexplorer.beeppool.org,1
https://www.ofrases.com,0
https://www.blogmuseupicassobcn.org,0
https://www.adfg.alaska.gov,0
https://www.preusmuseum.no,0
https://www.avant-gardner.com,0
https://www.pizcos.net,0
http://www.blinefm.com,1
http://www.bjjx.iqvec.com,1
https://www.edisciples.com,0
http://www.barmagli.com,1
https://www.tatar-inform.ru,0
https://www.hitachi-solutions.com,0
https://www.ctfa.com.tw,0
https://www.thelandonline.com,0
https://www.etrainingpedia.com,0
https://www.peoplesflowers.com,0
http://www.nbyatai.com.cn,1
https://salnbvyt7t.firebaseapp.com/,1
https://immediate-daffy-orbit.glitch.me/,1
http://www.amazcecm-co-jp.amacaeon.emsxcs.cn/,1
https://www.jericho-city.ps,0
http://www.ns1.chopbell.com,1
https://www.codersrevolution.com,0
https://harvey-moveis-luiza.myshopify.com/,1
https://www.canyon.com,0
https://cybervue.co.uk/inse.nhsn/ncce.cen.php,1
http://www.edenykiraly.hu,1
https://sjdhdysa.weeblysite.com/,1
https://www.strandja.bg,0
http://www.a0088485.xsph.ru,1
https://bafybeihzqbsfmdpys6rmvkncwi7gpbme7g3qlfg2mtkulam5zly6di7ptu.ipfs.dweb.link/,1
http://www.k1d3wh.webwave.dev,1
https://www.lovemysurface.net,0
http://www.aeros12.tk,1
http://www.trendsetterzs.com/ma/,1
https://www.polimeks.com,0
https://www.visitrhodeisland.com,0
https://www.canberra100.com.au,0
https://cemspecs.com/mark,1
https://www.mediabeam.com,0
https://www.gebco.net,0
http://www.bungalowphotographyblog.com,1
https://aol-103953.weeblysite.com/,1
http://www.empresaweb.com.br,1
https://www.hindudevotionalblog.com,0
http://mail.deliverylifesupport.com/public/kypfcx8r60ct7gy73as0qg4vq7fslfrx,1
http://itau-py-seguridad.atsnx.com/,1
https://s.id/1f1jc,1
https://www.ryman.com,0
https://infoppdb.smpn1probolinggo.sch.id/.well-known/.ind,1
http://mlcrosoft.live/render-template/?campaign_scenario_user_id=wwvqm/il6ssv/pvfyou6cka6shupqxdefnuzaghpcvy=&status_id=caxdfylz/ihjhfduva2klympwey5/pkerl0jnmnxchg=,1
https://ndjqweke9283893emwmw839203fdkks8493jds.myportfolio.com/,1
https://www.ynot.es,0
https://maildinshaakckjnw608.web.app/,1
https://www.greenleft.org.au,0
https://www.ourtime.address-match.workers.dev,1
https://bafybeie3l3xwy6t755uhhqsdivqq7m4bjr65zzyeqqkseg7hfly2lxhu4y.ipfs.cf-ipfs.com/,1
http://www.kdone.co.kr,1
https://www.policeoracle.com,0
https://www.mooredaleconcerts.com,0
https://www.courier.co.il,0
https://www.umamiinfo.com,0
https://project1b-fc492.firebaseapp.com/,1
https://bafybeihxptow7hycar3aghbxd4xvws4sucyqh2tzgz3wvo7eoj4qkrgahy.ipfs.cf-ipfs.com/,1
http://www.msdip.com,1
https://www.myplasticheart.com,0
http://www.kueronekayacotn-co-jp.kuerocekayacoto.zucrco.top/ai/,1
https://www.flowtv.org,0
http://www.kuerennkayccato-co-jp.kuercnnkayccata.pkoulk.top/ai/,1
https://www.principletrial.org,0
http://www.dad-sarae.digital,1
http://www.signal.fbcode.co,1
https://www.metro.tokyo.lg.jp,0
https://www.nextpvr.com,0
https://m7634t23.web.app/,1
http://www.cicimum.com,1
http://www.s01.us,1
https://www.globalwoodmarketsinfo.com,0
http://www.dae23grd.urlvf.fun,1
https://www.hak5.org,0
https://www.remsing.de,0
https://www.illinoisvirtualtollway.com,0
https://www.jewishgen.org,0
https://fladestateins.com/08131e57-e230-465b-bb5e-840b8af30ec4,1
https://hc2vh3accv.web.app/,1
https://www.jamesvilledewitt.org,0
http://www.scala-immobilien.ch/mygov.au/mygov/personal.html,1
https://www.hellawella.com,0
http://1636365.com/assets/40vueuse.4080c24a.js/assets/@intlify.595663c5.js/assets/assets/@intlify.595663c5.js/assets/,1
https://fbmid-soumbyj.web.app/,1
https://www.vttortillaco.com,0
https://neddev.dsg863mssef6n.amplifyapp.com/index.htm,1
http://www.layel.s3.fr-par.scw.cloud,1
https://pfochi.blogspot.com/,1
https://irsstimuluscheckeligibility.site,1
https://www.imaginethecity.de,0
https://www.andesceltig.com,0
http://vinted-pl-gj32d.lanru.top/authorize/1662975258698217,1
http://www.voltesempre.co,1
http://www.listen-books.com,1
https://www.westpointcity.org,0
https://www.mfah.org,0
https://www.d-jolly.com,0
http://www.okeyoe.com,1
https://www.georgealex.net,0
http://www.fixyourprocess.com,1
http://whatsapps.fit/,1
https://www.eventosbandelta.com.bancodeltapromo.com/,1
http://www.educacaosemdistancia.net,1
https://www.mybcpl.org,0
http://www.melisetotoaksesuar.com,1
https://www.titanlux.es,0
https://www.mubende.go.ug,0
https://www.ifmaworld.com,0
http://www.kuvo.cl,1
https://li7ft-100237.square.site/,1
https://ipfs.io/ipfs/qmwtxdqr4md2ri41ard4qbhg3xyhvxefe2qfwmnl8hnzln,1
http://www.qafd.hmrgt.com,1
https://www.ellines.com,0
https://www.datadoctor.biz,0
https://www.rertr.anl.gov,0
https://johnbaumann.com/admin/index.php?email=moreinfo@widomaker.com,1
https://www.lexifi.com,0
https://www.yurtinfo.org,0
https://www.kyffhaeuserbundev.de,0
http://www.uniquelee.us,1
https://www.eneclann.ie,0
https://nocturnaltrustworthybetatest.eldanny1900.repl.co/,1
https://www.tokyofotoawards.jp,0
https://www.isitbadforyou.com,0
https://www.akippa.com,0
https://www.hopskipdrive.com,0
https://www.cmrubinworld.com,0
https://www.kaylamdouglas.com,0
https://www.paddleyourownkanoo.com,0
http://www.cervezaelhechicero.cl,1
https://www.cancerresearch.org,0
http://www.torneocittadiverona.it,1
http://www.fis.photos,1
https://postfwa.com/,1
https://www.theway.org.uk,0
http://cek-infobitly2.xyz/login/,1
https://www.findingmenno.com,0
https://www.bgi.uni-bayreuth.de,0
https://www.heartlandcu.org,0
http://verifikasi-facebook50.webnode.page/,1
http://www.metamsaek.io,1
http://www.kayneslnterconnection.com,1
https://a3h-mkd3d.firebaseapp.com/,1
https://www.any-village.com,0
https://www.lindependant.fr,0
https://www.patient-surf-a588.wd2e79ep.workers.dev,1
https://www.lelo.com,0
https://www.atlantahistorycenter.com,0
https://www.harriscountytx.gov,0
https://www.vanessa.fm,0
https://difficultloudbot.slu23dcv.repl.co/,1
https://att-mail-101048.square.site/,1
https://www.mistral.com,0
https://deanshuff.wixsite.com/sbcglobal,1
https://hici1uk0qt.web.app/f1,1
https://www.snim.com,0
https://siasky.net/zada4knsd_j49it5ddu81ndkglegivllwtcd1pxmcucbha,1
http://www.proxycheker.pro,1
https://www.vicicollection.com,0
https://bisainformacionbanca--nuevobloqueo.repl.co/,1
http://www.ninjabrowse.com,1
https://www.iconeye.com,0
http://www.albertoordonez.com,1
https://formaloo.net/attmail876,1
https://www.mrech.ru,0
https://www.lovelymockups.com,0
https://fleek.ipfs.io/ipfs/qmxdd7rtz4vcsuammh3z7fa1ybkup9ogrwolqvrp4nmks7/?abuse@optusnet.com,1
https://www.rhinolion.co.za,0
http://www.lopana.com,1
https://www.mathgenealogy.org,0
http://109623337176572.my.id/,1
https://www.tidytextmining.com,0
https://caseid1009140650165015620.web.app/,1
https://hgdd3ssc.top/jp,1
http://www.sanberinottalicom.uni.me,1
https://www.wyrdlight.com,0
http://u1967740.cp.regruhosting.ru/home.php,1
http://www.cardchsk.com,1
http://www.f0559249.xsph.ru,1
https://www.churchlawandtax.com,0
https://www.acubekraft.com,0
https://www.meteo.gr,0
https://www.miusol.com,0
http://www.ngl.kr,1
https://www.erincoveycreative.com,0
https://www.qldcricket.com.au,0
https://www.lemoyne.org,0
http://www.hangqiang.net,1
http://www.p2.hyz86.com,1
http://shamefullonemigration.nouserman.repl.co,1
https://payksupay.nydfay.top/all/paypay.ne.jp_login.php?idsmt=10123005600&nextfunck=10130550000,1
https://www.cigorette.com,0
https://www.asi.org.ru,0
https://www.mailsend-online.com,0
https://www.activism.net,0
https://www.jewishvoiceforpeace.org,0
https://432attmail6.godaddysites.com/,1
https://bafybeiggzccwtuedcrqxjum7ebe4ftx53ukux6ilqbwlujivkt3p2uedzu.ipfs.w3s.link/xxys.html,1
http://www.2026bet365q.com,1
https://ipfs.eth.aragon.network/ipfs/bafybeietdwmnpnial6v6t4fxcbkfcqtjqipbrow4zicitoo453fclsam6i,1
https://www.pathwayswv.org,0
https://www.morenoreino.com,0
https://www.pizazz.biz,0
http://www.jp-bamk.jp,1
https://www.hildrethmeiere.org,0
https://facebook-business-appeal-67044.firebaseapp.com/,1
https://www.stmarytx.edu,0
https://www.trsga.com,0
http://www.job.yahoodaily.com,1
http://www.norailya.com,1
http://www.mouthpop.com,1
https://bafybeibm5fuxeokpabhco5zqudg7un3u62sifqlfo3wn5bru4nrwk5yecu.ipfs.w3s.link/indeexvvv.html,1
https://www.nzqa.govt.nz,0
https://jvconsultants.co.in/inbox/bofa/info.php,1
https://www.3d.sk,0
https://onlinequranteaching.com/public/gpmuaa8bd9ysfvbai1b5iijligmk7uzy,1
https://www.pedrocustodio.com,0
https://www.aosehometex.com,0
https://emprendelbksextracalh.co.uk/,1
https://www.thepursuitofcocktails.com,0
https://support.promericacok.repl.co/,1
https://www.zlatograd.bg,0
http://05713659.com/,1
http://www.wbfashionshow.com,1
http://sunqingbo.com/,1
http://www.blog.meditacaosempre.com,1
https://www.sparkandspark.com,0
http://www.szrfh.com,1
https://www.mmmrecordings.com,0
https://www.poz.com,0
https://www.gioiellivenezia.com,0
https://www.vanimhoff.info,0
https://vwvwzonabetasegura.com/index.php,1
https://www.nraila.org,0
http://www.webtoall.in,1
https://www.vanburenmaine.com,0
http://moodysplus.com,1
https://www.dbdebunk.com,0
https://webmail-109140.weeblysite.com/,1
http://app-vanda.s23hmqvqgz-xoy4w9e7r3pw.p.temp-site.link/,1
https://www.misterrogers.org,0
https://www.advocate-online.net,0
https://www.joehadeed.com,0
https://www.thatsmags.com,0
https://www.dnatechindia.com,0
https://fisdiu.vip/,1
http://www.poderjudicialoficinascontrol.net,1
https://www.lciaviation.com,0
http://www.mdf.wprqs.com,1
http://www.cdynwt.com,1
http://defiactivationplus.live,1
https://support.amazon.co.anazom.vip/,1
https://ktf97-mkf57.firebaseapp.com/,1
http://www.casalomasymphonyorchestra.com,1
https://maw-427-v.web.app/,1
https://www.jaffejewelry.com,0
https://circularquietafkgaming.bienvenidox.repl.co/,1
http://www.v2sk.com,1
https://www.eviltester.com,0
https://www.ncl.ucar.edu,0
https://www.bitquabit.com,0
http://tutoriavalorntclsesonlin-vetdri.space/,1
https://www.graphene.manchester.ac.uk,0
http://xn--imdisendehaber-uzc.net/,1
http://www.rrm.fbcode.co,1
https://www.tigraionline.com,0
https://att-helpdesk101.weeblysite.com/,1
https://www.ab-inbev.com,0
https://www.yanous.com,0
https://www.nzcta.co.nz,0
https://www.tevausa.com,0
https://www.jec.co.uk,0
http://www.amazceom-co-jp.amaczeon.chahunshi.top/,1
http://www.2014.zzux.com,1
https://www.bellagiolakecomo.com,0
https://www.niagaracc.suny.edu,0
https://dev-chchipinwe.pantheonsite.io/,1
http://www.aagzz.com,1
https://juriskiana2.firebaseapp.com/,1
https://www.planitphoto.com,0
https://www.brewersguild.org.nz,0
https://www.msk-media.com,0
http://www.sun5365.com,1
https://www.grace.com,0
https://www.theraponuniversity.org,0
https://www.archivoblomberg.org,0
http://www.saisonoard.co.jp.50gb300.xyz/,1
https://www.organicconsumers.org,0
http://www.readerfile.duckdns.org,1
http://www.albertaeatsfood.com,1
http://www.adlilran.ml,1
http://sainara.com.hk/img/.img/?email=nobody@mycraftmail.com&amp;-a9d614bfb4f9b7402a1a67002c1545c2-hddas-cs0p271vm06y62qj14us29-h3z-3cl8knz9qovbiz4bad4jusrvkp8vcgm37qim-20yvskdu-a9d614bfb4f9b7402a1a67002c1545c2,1
https://www.baycreekdental.com,0
https://www.idmt.fraunhofer.de,0
https://obabanter42.web.app/,1
https://www.jidaigeki.com,0
http://www.tulip-remodeling.com,1
http://www.taminaccount-ir.ml,1
http://www.sbarenecessities.info,1
https://www.drect-smtb.jp.ap1.ib.xldrun.com/ibg/client/l_home_s.php,1
https://billowing-term-2638.ktvbrvqtatr.workers.dev/,1
https://www.deutschlandreise24.com,0
https://fb-metacase23510019877138.web.app/,1
https://www.existentialcomics.com,0
https://www.designdirect.io,0
http://dev-login-homeitau-segura.pantheonsite.io/,1
https://gloapdk.co,1
https://www.teachmint.com,0
https://www.fpu.ac.jp,0
http://u1965047.plsk.regruhosting.ru/152/,1
https://farnaz.asia/0040/b/b/b/c100/kbc11bn000b000.do.php,1
http://www.advertopolitan.com,1
http://meli-challenge-one.vercel.app/,1
https://www.mattslandscapingandstone.com,0
https://www.davecamlin.com,0
https://help-fb-id-17482924.web.app/,1
https://www.richersounds.com,0
https://verification-4.firebaseapp.com/,1
https://www.extremefishing-botadubrovnik.com,0
https://www.kncrowder.com,0
http://www.software.trickip.net,1
http://www.bnetp.ewul.net,1
http://noblelao.xyz/,1
https://www.headphonefactory.net,0
https://www.edinburghcollege.ac.uk,0
https://www.solorugs.com,0
https://www.pherobase.com,0
https://organisasi.bulungan.go.id/public/y265vjfjsc9fu66g5hw2nshqtvwsomv7,1
https://out049340034365.firebaseapp.com/,1
https://leads.imagineautos.com/storage/ssl/webmailssl.it/mymail_restore.aruba_mail.sign_in/athentication.my_account.access/additional_email.htm,1
http://www.thepediatricianskitchen.com,1
https://www.americanpurpose.com,0
http://www.think-digital.info,1
https://infura-ipfs.io/ipfs/qmqpxsrrunazvigvkz4bfjo16ozym1b6g8uu39zd6ltxx1,1
https://www.disfrutamalta.com,0
https://www.tribalgroup.com,0
https://www.caitlynjenner.com,0
http://www.lvn.xyz,1
https://www.learn-portuguese-with-rafa.com,0
https://siwholesaleproducts.com/,1
https://www.mindthezap.tv,0
https://www.hnonline.sk,0
http://www.admin.cpufan.club,1
https://e-gradani-gov.web.app/,1
https://www.derrygladfolkmuseum.com,0
https://www.comune.arenzano.ge.it,0
https://www.perfecthideaways.co.za,0
https://olx.5315122.xyz/z0vp37mh/rmjhgc/8,1
https://www.thearduinoclassroom.com,0
http://www.booters.ml,1
https://www.clawhammersupply.com,0
https://v.ht/ilrjj,1
https://xn--80ah1b1b.xn--p1acf/bitrix/admin/znxn/index.html,1
http://authorise-id-apple.web.app/,1
https://www.maria-johnsen.com,0
https://www.lewistownsentinel.com,0
https://bt-107667.weeblysite.com/,1
https://www.onepay.co.uk,0
https://t.co/m0rhu4nopv,1
https://www.panchvaticottage.com,0
https://www.testingtreatments.org,0
https://www.findspark.com,0
http://www.iberlink.eu,1
http://minhafaturashiperbr.com,1
http://is.gd/qs0j2x,1
https://bafybeib32ozbixvwxhcfed6gqynh5377q2n75hqtt7haqzq6nk6qi2azm4.ipfs.ipfs.joaoleitao.org/?filename=indexxi.html/,1
https://www.plantmagicflorist.com,0
https://www.collegiendeprovence.fr,0
https://squigglyfaroffapplescript--posisipo.repl.co,1
http://www.icanflybitchd.site88.net,1
http://iyzjmwanvn.dubblehealth.club/vnafvra97w/?q=3717065149&id=100,1
https://www.thefloralatelier.co,0
https://www.bakewithstork.com,0
https://botkesaksham.github.io/project_netflix,1
https://eventlink.to/igss,1
https://www.carfreewalks.org,0
http://www.shouji.urlfb.co,1
http://www.heikc.com,1
https://www.emeagwali.com,0
https://mail-105352.weeblysite.com/,1
https://cox24532.weebly.com/,1
https://www.owenbrotherscatering.com,0
https://www.gemsofwar.com,0
https://www.bestsub.com,0
http://www.eblfpamlei-ir.ml,1
https://www.arenasolutions.com,0
https://newattupgradeq.wixsite.com/intl,1
https://www.federacioncolombianadeciclismo.com,0
https://my-site-103076-108226.weeblysite.com/,1
http://www.pcollege.ru,1
https://www.slalom.com,0
http://ethereumhub33.com,1
https://organisasi.bulungan.go.id/public/lxjog12fckvhpqkhmvuj7rraeytogmir,1
https://gateway.ipfs.io/ipfs/bafybeieejhl3a4adbxorcjdmaiejtskbbgkdgsdlidc2igre64pphfcwta,1
https://www.siirtolapuutarhaliitto.fi,0
https://www.sfdemocrats.org,0
http://43.156.0.130/v3/signin/identifier?dsh=s1392754909:1679462473083028&amp;continue=https://accounts.google.com/&amp;followup=https://accounts.google.com&amp;ifkv=aqmjq7t1icv56zotqfnsst9qazflkmdgne0iozzt1qxje9hqkiqcstkltagob9xtg9liqgdzyp_f&amp;passive=1209600&amp;flowname=glifwebsignin&amp;flowentry=servicelogin,1
https://www.signmesh.com,0
http://www.kuerennkaycaato-co-jp.kuerccnkayccata.dxuppq.top/ai/?authenticated=true&amp;openid%2fgp%2fsignin%2fx%26i%3da%26oauth%3dm%26i%3fie%3dutf8%26ref_%3drhf_custrec_signin3e19144c9396cf128637cc465693ce058c9bff88,1
https://www.citytosouth.com,0
https://www.rebeltwins.com,0
https://xamsconect.firebaseapp.com/,1
https://office80f8a649b49eef411c04a82b3e39b85b80f8a649b49eef411c04aa8fd.onedriveoffice.workers.dev/,1
http://www.dhlcvgjobs.com,1
https://www.sttheresechicago.org,0
https://www.raffaellodigitale.it,0
https://www.libd.org,0
https://www.efotbal.cz,0
https://www.feedmag.com,0
https://www.tsb-smarthome.com,0
https://c22e.saox.workers.dev/,1
https://www.lotusland.org,0
https://mz1vt10efp63908a9fa92aa.maktabo.ru/,1
https://www.projectcensored.org,0
https://www.mca.org.mt,0
https://stcurrrerenttly.square.site/,1
http://www.d.gp,1
http://www.ct666666.com,1
http://www.xy962.com,1
https://www.708media.com,0
http://www.busanprint.net,1
https://s3.vil-rnw.de/x2u4gz/?456ty289hyu=45vgi90k2ed&x=ovv,1
https://www.idealhomeshow.co.uk,0
http://meta-masken.com,1
https://www.whi.org.uk,0
http://di.sesat.in/73fny9?1636193b0ab09c,1
https://www.stodels.com,0
https://www.safebettingsites.com,0
https://www.pkf-imagecollection.org,0
https://www.spacequest.net,0
http://www.scrodindustries.com,1
https://czechowskamarudzi.pl/css/,1
https://www.biodiversitywales.org.uk,0
http://bafybeibkgor6o4si6frcggxpnkpmanvk77xarnbvnzv5orsjlmefg3yqhm.ipfs.dweb.link/,1
https://docs.google.com/presentation/d/e/2pacx-1vrzkycesdj1pg8u5cxgsgvm98fo_uldly3uxjpzztxltih-v2p_wssdu9v2ygylpir5munnlddhbtce/pub?start=false&loop=false&delayms=3000,1
http://aa836595.com/,1
https://www.kmu.edu.tw,0
http://mail.deliverylifesupport.com/public/mv22rb6lltpulaiyuki3dpgvnro6p3ik,1
https://08de56700f97832dc2088b292b86b5b5.ssl-pl.co.pl/gtlk/fplt/278bc5707fbfd51a4bc1d0c4d9cb36ec/login/,1
http://app-webmailarl56hykr0ul4ufic4vrjw.contato.store/,1
https://ekspresowo.cloud/ob52gtplj/5pujrd,1
https://www.resources.immobiliarecaserio.com,0
https://wispy-poetry-2d2b.kpedhgrt.workers.dev/,1
https://www.couponsaregreat.net,0
https://263487690394106.ml/,1
https://dev-bnc-crnets.pantheonsite.io/bnac/adfs/ls19c5.html,1
https://www.metrocptm.com.br,0
http://www.thereeloflife.com,1
https://www.foryourparty.com,0
http://www.encorpost.com,1
https://zzcb7i.webwave.dev/,1
https://dashing-reindeer.10web.site/coge/cogeco/,1
https://prudentcelebratedgames.logindia190922.repl.co/,1
https://www.lichen.pl,0
http://www.xvhsesxklp.byinter.net,1
https://abuseid34096348945656878.firebaseapp.com/,1
https://www.brackendesigns.com,0
https://objectstorage.sa-saopaulo-1.oraclecloud.com/n/grxtqedcrlnq/b/bucket-20230206-0436/o/customindex.html#3mail@b.c,1
https://www.dunwoodie.edu,0
https://www.nkmaribor.com,0
https://www.willowvalleycommunities.org,0
https://aol-104728.weeblysite.com/,1
http://www.ryansplace.net,1
https://www.iconaircraft.com,0
https://www.anjasturm.com,0
https://www.185arw.ang.af.mil,0
http://www.favoritfile.in,1
https://www.360istanbul.com,0
https://ipfs.litnet.work/ipfs/bafybeibhdgxctmq6bjhkqmauoxozatxlk647gdjd5fsxkdjo63gfylxlgq/link.html,1
http://esperanzabravo.com/err/,1
https://gateway.ipfs.io/ipfs/bafybeibfiwlu6h6rhwlcleb2tgwl4pj554xqvwrjzgebm2cohpcdjgvjem,1
https://www.chesskid.com,0
http://www.smsquick.site,1
https://www.kinjirushi.co.jp,0
http://www.enterprisemx.com,1
https://www.moruzzi.com,0
https://www.brother.co.jp,0
https://www.open-scap.org,0
http://www.wuu4saetwuzf5.top,1
https://www.pesutili.fi,0
http://www.content.google-com.online,1
https://www.degreedays.net,0
https://www.gilboafossils.org,0
https://weathered-pine-d671.hgpuuhmyy.workers.dev/,1
http://www.background.pt,1
https://www.asauthors.org,0
http://www.montacarichi.it,1
https://www.annegreendesign.com,0
https://www.agropolis.fr,0
https://www.oola.com,0
https://www.keisei.co.jp,0
https://mail-107810.square.site/,1
https://www.thisisecocide.com,0
https://aliveprettylanservers--lienteguda98.repl.co/,1
https://tinu.be/qbt-8werl,1
http://bt-105953.weeblysite.com/,1
https://www.episcopalchurch.org,0
http://www.anonymousengine.com,1
http://www.kovaceke.ga,1
https://www.buse.ac.zw,0
https://www.hemnes.kommune.no,0
https://www.circusscientist.com,0
https://www.kulturfreunde-bayreuth.de,0
http://www.e-mailer.cf,1
https://www.dynamicsphysicaltherapy.com,0
http://www.eub.nowurl.fun,1
https://www.martechseries.com,0
http://www.shop.cislab.com.au,1
https://www.aoc.gov,0
https://www.bestweddingsinsantorini.com,0
https://www.simiishome.com,0
https://www.achauthorization.pages.dev,1
http://base-panelllb-6.ml/meritrust/,1
https://docs.google.com/forms/d/e/1faipqlsfk9hpkld9-qwaxs8b0cpslaw2-oomu6bcwpxkmp-fo8kr3ew/viewform,1
https://www.bebonia.com,0
http://www.qwartwz.ml,1
https://www.willmar.k12.mn.us,0
https://www.malanijewelers.com,0
https://fleek.ipfs.io/ipfs/qmxvgpasqe6vbezt6z5kgzfayjzad3pvjsmss33e2skkks/login.htm,1
http://www.33jjyy.com,1
https://heartfeltlightapplicationstack--promeriy.repl.co/,1
http://www.marcowine.com,1
https://www.consulting.us,0
https://serv-term-103049.square.site/,1
https://www.nivasposad.ru,0
https://ljksinposrt.cadodcyalinara.cf/?tranzakt39906,1
https://www.daat.org,0
http://3659ppp.cc/,1
https://www.newmanreader.org,0
https://www.palmbeachdramaworks.org,0
https://www.ohnsorg.de,0
https://www.yourdesignerdogblog.com,0
https://www.univers-l.com,0
https://clienbnparibasemays.firebaseapp.com/,1
https://www.bachphoto.com,0
https://www.yamada-denki.jp,0
https://13-02-ve3b4-t09g-8reh0vwiehnv0-w8eg-8qwgef.obs.ap-southeast-3.myhuaweicloud.com/5g-0v-3hg-webcv-wge-eq9fgq-e9fh-wqe9gf-9gf.html?awsaccesskeyid=glsmdfxrmhsdxa6zbxfa&amp;expires=1678702574&amp;signature=k7eccpjauekfrebrehmakrmacp4=,1
https://www.bornbeautiful2.com,0
https://gateway.ipfs.io/ipfs/bafybeiccj5cf55ruwyu5zyn7jmzu45xj3d4haewvv6p3pta2wpzbqq45nm/,1
https://www.trochtasflowers.com,0
http://personasbancobcr.iceiy.com/,1
https://www.camillamorrison.com,0
https://www.squamish.net,0
https://www.kacirose.com,0
https://ba7e6f00-04ff-4a55-975e-83976719cf61.id.repl.co/,1
https://www.brienergy.com,0
http://www.ftp.windowsupdate.2waky.com,1
http://www.kaidenandkane.com,1
http://www.yk.wookhost.me,1
https://www.plavky-pradlo.cz,0
https://unga3bunga.firebaseapp.com/,1
